"true_Nc","sample_prop","n_sample","AFS","replicate","method","num_N_hypothesized","N_try_max_factor","N_est","bias"
500,0.7,350,"beta_L_shaped",13,"sherwin",15,3,850.204081632653,0.700408163265306
500,0.7,350,"beta_L_shaped",13,"nll",15,3,862.551020408163,0.725102040816326
500,0.7,350,"beta_L_shaped",14,"wasserstein",15,3,411.326530612245,-0.17734693877551
500,0.7,350,"beta_L_shaped",14,"bhd",15,3,852.448979591837,0.704897959183673
500,0.7,350,"beta_L_shaped",14,"sherwin",15,3,854.69387755102,0.709387755102041
500,0.7,350,"beta_L_shaped",14,"nll",15,3,856.938775510204,0.713877551020408
500,0.7,350,"beta_L_shaped",15,"wasserstein",15,3,431.8,-0.1364
500,0.7,350,"beta_L_shaped",15,"bhd",15,3,776.1,0.5522
500,0.7,350,"beta_L_shaped",15,"sherwin",15,3,789.3,0.5786
500,0.7,350,"beta_L_shaped",15,"nll",15,3,797,0.594
500,0.7,350,"beta_L_shaped",16,"wasserstein",15,3,350.714285714286,-0.298571428571429
500,0.7,350,"beta_L_shaped",16,"bhd",15,3,868.163265306122,0.736326530612245
500,0.7,350,"beta_L_shaped",16,"sherwin",15,3,874.897959183673,0.749795918367347
500,0.7,350,"beta_L_shaped",16,"nll",15,3,876.020408163265,0.752040816326531
500,0.7,350,"beta_L_shaped",17,"wasserstein",15,3,390,-0.22
500,0.7,350,"beta_L_shaped",17,"bhd",15,3,876.020408163265,0.752040816326531
500,0.7,350,"beta_L_shaped",17,"sherwin",15,3,887.244897959184,0.774489795918367
500,0.7,350,"beta_L_shaped",17,"nll",15,3,895.102040816327,0.790204081632653
500,0.7,350,"beta_L_shaped",18,"wasserstein",15,3,356.326530612245,-0.28734693877551
500,0.7,350,"beta_L_shaped",18,"bhd",15,3,847.959183673469,0.695918367346939
500,0.7,350,"beta_L_shaped",18,"sherwin",15,3,855.816326530612,0.711632653061225
500,0.7,350,"beta_L_shaped",18,"nll",15,3,879.387755102041,0.758775510204082
500,0.7,350,"beta_L_shaped",19,"wasserstein",15,3,369.795918367347,-0.260408163265306
500,0.7,350,"beta_L_shaped",19,"bhd",15,3,864.795918367347,0.729591836734694
500,0.7,350,"beta_L_shaped",19,"sherwin",15,3,865.918367346939,0.731836734693878
500,0.7,350,"beta_L_shaped",19,"nll",15,3,885,0.77
500,0.7,350,"beta_L_shaped",20,"wasserstein",15,3,363.061224489796,-0.273877551020408
500,0.7,350,"beta_L_shaped",20,"bhd",15,3,846.836734693878,0.693673469387755
500,0.7,350,"beta_L_shaped",20,"sherwin",15,3,862.551020408163,0.725102040816326
500,0.7,350,"beta_L_shaped",20,"nll",15,3,904.081632653061,0.808163265306122
500,0.7,350,"beta_L_shaped",21,"wasserstein",15,3,392.244897959184,-0.215510204081633
500,0.7,350,"beta_L_shaped",21,"bhd",15,3,889.489795918367,0.778979591836735
500,0.7,350,"beta_L_shaped",21,"sherwin",15,3,900.714285714286,0.801428571428571
500,0.7,350,"beta_L_shaped",21,"nll",15,3,908.571428571429,0.817142857142857
500,0.7,350,"beta_L_shaped",22,"wasserstein",15,3,410.204081632653,-0.179591836734694
500,0.7,350,"beta_L_shaped",22,"bhd",15,3,888.367346938776,0.776734693877551
500,0.7,350,"beta_L_shaped",22,"sherwin",15,3,892.857142857143,0.785714285714286
500,0.7,350,"beta_L_shaped",22,"nll",15,3,911.938775510204,0.823877551020408
500,0.7,350,"beta_L_shaped",23,"wasserstein",15,3,383.265306122449,-0.233469387755102
500,0.7,350,"beta_L_shaped",23,"bhd",15,3,814.285714285714,0.628571428571429
500,0.7,350,"beta_L_shaped",23,"sherwin",15,3,822.142857142857,0.644285714285714
500,0.7,350,"beta_L_shaped",23,"nll",15,3,835.612244897959,0.671224489795919
500,0.7,350,"beta_L_shaped",24,"wasserstein",15,3,394.489795918367,-0.211020408163265
500,0.7,350,"beta_L_shaped",24,"bhd",15,3,831.122448979592,0.662244897959184
500,0.7,350,"beta_L_shaped",24,"sherwin",15,3,844.591836734694,0.689183673469388
500,0.7,350,"beta_L_shaped",24,"nll",15,3,872.65306122449,0.74530612244898
500,0.7,350,"beta_L_shaped",25,"wasserstein",15,3,405.4,-0.1892
500,0.7,350,"beta_L_shaped",25,"bhd",15,3,834.4,0.6688
500,0.7,350,"beta_L_shaped",25,"sherwin",15,3,837.7,0.6754
500,0.7,350,"beta_L_shaped",25,"nll",15,3,858.6,0.7172
500,0.7,350,"beta_L_shaped",1,"wasserstein",15,6,325.102040816327,-0.349795918367347
500,0.7,350,"beta_L_shaped",1,"bhd",15,6,1672.85714285714,2.34571428571429
500,0.7,350,"beta_L_shaped",1,"sherwin",15,6,1648.97959183673,2.29795918367347
500,0.7,350,"beta_L_shaped",1,"nll",15,6,1691.42857142857,2.38285714285714
500,0.7,350,"beta_L_shaped",2,"wasserstein",15,6,378.8,-0.2424
500,0.7,350,"beta_L_shaped",2,"bhd",15,6,1608.6,2.2172
500,0.7,350,"beta_L_shaped",2,"sherwin",15,6,1616.4,2.2328
500,0.7,350,"beta_L_shaped",2,"nll",15,6,1652.8,2.3056
500,0.7,350,"beta_L_shaped",3,"wasserstein",15,6,407.34693877551,-0.18530612244898
500,0.7,350,"beta_L_shaped",3,"bhd",15,6,1651.63265306122,2.30326530612245
500,0.7,350,"beta_L_shaped",3,"sherwin",15,6,1678.16326530612,2.35632653061224
500,0.7,350,"beta_L_shaped",3,"nll",15,6,1680.81632653061,2.36163265306122
500,0.7,350,"beta_L_shaped",4,"wasserstein",15,6,386.6,-0.2268
500,0.7,350,"beta_L_shaped",4,"bhd",15,6,1429.2,1.8584
500,0.7,350,"beta_L_shaped",4,"sherwin",15,6,1491.6,1.9832
500,0.7,350,"beta_L_shaped",4,"nll",15,6,1517.6,2.0352
500,0.7,350,"beta_L_shaped",5,"wasserstein",15,6,341.020408163265,-0.317959183673469
500,0.7,350,"beta_L_shaped",5,"bhd",15,6,1460.61224489796,1.92122448979592
500,0.7,350,"beta_L_shaped",5,"sherwin",15,6,1516.32653061224,2.03265306122449
500,0.7,350,"beta_L_shaped",5,"nll",15,6,1593.26530612245,2.1865306122449
500,0.7,350,"beta_L_shaped",6,"wasserstein",15,6,367.551020408163,-0.264897959183673
500,0.7,350,"beta_L_shaped",6,"bhd",15,6,1378.36734693878,1.75673469387755
500,0.7,350,"beta_L_shaped",6,"sherwin",15,6,1450,1.9
500,0.7,350,"beta_L_shaped",6,"nll",15,6,1465.91836734694,1.93183673469388
500,0.7,350,"beta_L_shaped",7,"wasserstein",15,6,396.734693877551,-0.206530612244898
500,0.7,350,"beta_L_shaped",7,"bhd",15,6,1550.81632653061,2.10163265306122
500,0.7,350,"beta_L_shaped",7,"sherwin",15,6,1558.77551020408,2.11755102040816
500,0.7,350,"beta_L_shaped",7,"nll",15,6,1556.12244897959,2.11224489795918
500,0.7,350,"beta_L_shaped",8,"wasserstein",15,6,396.734693877551,-0.206530612244898
500,0.7,350,"beta_L_shaped",8,"bhd",15,6,1641.02040816327,2.28204081632653
500,0.7,350,"beta_L_shaped",8,"sherwin",15,6,1715.30612244898,2.43061224489796
500,0.7,350,"beta_L_shaped",8,"nll",15,6,1691.42857142857,2.38285714285714
500,0.7,350,"beta_L_shaped",9,"wasserstein",15,6,367.551020408163,-0.264897959183674
500,0.7,350,"beta_L_shaped",9,"bhd",15,6,1383.67346938776,1.76734693877551
500,0.7,350,"beta_L_shaped",9,"sherwin",15,6,1412.85714285714,1.82571428571429
500,0.7,350,"beta_L_shaped",9,"nll",15,6,1396.9387755102,1.79387755102041
500,0.7,350,"beta_L_shaped",10,"wasserstein",15,6,386.122448979592,-0.227755102040816
500,0.7,350,"beta_L_shaped",10,"bhd",15,6,1683.4693877551,2.3669387755102
500,0.7,350,"beta_L_shaped",10,"sherwin",15,6,1736.5306122449,2.4730612244898
500,0.7,350,"beta_L_shaped",10,"nll",15,6,1784.28571428571,2.56857142857143
500,0.7,350,"beta_L_shaped",11,"wasserstein",15,6,335.714285714286,-0.328571428571429
500,0.7,350,"beta_L_shaped",11,"bhd",15,6,1420.81632653061,1.84163265306123
500,0.7,350,"beta_L_shaped",11,"sherwin",15,6,1508.36734693878,2.01673469387755
500,0.7,350,"beta_L_shaped",11,"nll",15,6,1534.89795918367,2.06979591836735
500,0.7,350,"beta_L_shaped",12,"wasserstein",15,6,380.816326530612,-0.238367346938776
500,0.7,350,"beta_L_shaped",12,"bhd",15,6,1702.04081632653,2.40408163265306
500,0.7,350,"beta_L_shaped",12,"sherwin",15,6,1710,2.42
500,0.7,350,"beta_L_shaped",12,"nll",15,6,1747.14285714286,2.49428571428571
500,0.7,350,"beta_L_shaped",13,"wasserstein",15,6,343.673469387755,-0.31265306122449
500,0.7,350,"beta_L_shaped",13,"bhd",15,6,1672.85714285714,2.34571428571429
500,0.7,350,"beta_L_shaped",13,"sherwin",15,6,1672.85714285714,2.34571428571429
500,0.7,350,"beta_L_shaped",13,"nll",15,6,1725.91836734694,2.45183673469388
500,0.7,350,"beta_L_shaped",14,"wasserstein",15,6,356.938775510204,-0.286122448979592
500,0.7,350,"beta_L_shaped",14,"bhd",15,6,1497.75510204082,1.99551020408163
500,0.7,350,"beta_L_shaped",14,"sherwin",15,6,1545.51020408163,2.09102040816327
500,0.7,350,"beta_L_shaped",14,"nll",15,6,1553.4693877551,2.1069387755102
500,0.7,350,"beta_L_shaped",15,"wasserstein",15,6,365.8,-0.2684
500,0.7,350,"beta_L_shaped",15,"bhd",15,6,1478.6,1.9572
500,0.7,350,"beta_L_shaped",15,"sherwin",15,6,1548.8,2.0976
500,0.7,350,"beta_L_shaped",15,"nll",15,6,1556.6,2.1132
500,0.7,350,"beta_L_shaped",16,"wasserstein",15,6,333.061224489796,-0.333877551020408
500,0.7,350,"beta_L_shaped",16,"bhd",15,6,1378.36734693878,1.75673469387755
500,0.7,350,"beta_L_shaped",16,"sherwin",15,6,1463.26530612245,1.9265306122449
500,0.7,350,"beta_L_shaped",16,"nll",15,6,1516.32653061224,2.03265306122449
500,0.7,350,"beta_L_shaped",17,"wasserstein",15,6,386.6,-0.2268
500,0.7,350,"beta_L_shaped",17,"bhd",15,6,1733.4,2.4668
500,0.7,350,"beta_L_shaped",17,"sherwin",15,6,1769.8,2.5396
500,0.7,350,"beta_L_shaped",17,"nll",15,6,1762,2.524
500,0.7,350,"beta_L_shaped",18,"wasserstein",15,6,383.469387755102,-0.233061224489796
500,0.7,350,"beta_L_shaped",18,"bhd",15,6,1298.77551020408,1.59755102040816
500,0.7,350,"beta_L_shaped",18,"sherwin",15,6,1301.42857142857,1.60285714285714
500,0.7,350,"beta_L_shaped",18,"nll",15,6,1338.57142857143,1.67714285714286
500,0.7,350,"beta_L_shaped",19,"wasserstein",15,6,354.285714285714,-0.291428571428571
500,0.7,350,"beta_L_shaped",19,"bhd",15,6,1534.89795918367,2.06979591836735
500,0.7,350,"beta_L_shaped",19,"sherwin",15,6,1542.85714285714,2.08571428571429
500,0.7,350,"beta_L_shaped",19,"nll",15,6,1574.69387755102,2.14938775510204
500,0.7,350,"beta_L_shaped",20,"wasserstein",15,6,327.755102040816,-0.344489795918367
500,0.7,350,"beta_L_shaped",20,"bhd",15,6,1216.5306122449,1.4330612244898
500,0.7,350,"beta_L_shaped",20,"sherwin",15,6,1240.40816326531,1.48081632653061
500,0.7,350,"beta_L_shaped",20,"nll",15,6,1272.24489795918,1.54448979591837
500,0.7,350,"beta_L_shaped",21,"wasserstein",15,6,425.918367346939,-0.148163265306122
500,0.7,350,"beta_L_shaped",21,"bhd",15,6,1545.51020408163,2.09102040816327
500,0.7,350,"beta_L_shaped",21,"sherwin",15,6,1545.51020408163,2.09102040816327
500,0.7,350,"beta_L_shaped",21,"nll",15,6,1561.42857142857,2.12285714285714
500,0.7,350,"beta_L_shaped",22,"wasserstein",15,6,345,-0.31
500,0.7,350,"beta_L_shaped",22,"bhd",15,6,1517.6,2.0352
500,0.7,350,"beta_L_shaped",22,"sherwin",15,6,1567,2.134
500,0.7,350,"beta_L_shaped",22,"nll",15,6,1564.4,2.1288
500,0.7,350,"beta_L_shaped",23,"wasserstein",15,6,415.30612244898,-0.169387755102041
500,0.7,350,"beta_L_shaped",23,"bhd",15,6,1455.30612244898,1.91061224489796
500,0.7,350,"beta_L_shaped",23,"sherwin",15,6,1500.40816326531,2.00081632653061
500,0.7,350,"beta_L_shaped",23,"nll",15,6,1500.40816326531,2.00081632653061
500,0.7,350,"beta_L_shaped",24,"wasserstein",15,6,396.734693877551,-0.206530612244898
500,0.7,350,"beta_L_shaped",24,"bhd",15,6,1606.5306122449,2.2130612244898
500,0.7,350,"beta_L_shaped",24,"sherwin",15,6,1609.18367346939,2.21836734693878
500,0.7,350,"beta_L_shaped",24,"nll",15,6,1646.32653061224,2.29265306122449
500,0.7,350,"beta_L_shaped",25,"wasserstein",15,6,380.816326530612,-0.238367346938776
500,0.7,350,"beta_L_shaped",25,"bhd",15,6,1654.28571428571,2.30857142857143
500,0.7,350,"beta_L_shaped",25,"sherwin",15,6,1736.5306122449,2.4730612244898
500,0.7,350,"beta_L_shaped",25,"nll",15,6,1733.87755102041,2.46775510204082
500,0.7,350,"beta_L_shaped",1,"wasserstein",51,3,337.65306122449,-0.32469387755102
500,0.7,350,"beta_L_shaped",1,"bhd",51,3,814.734693877551,0.629469387755102
500,0.7,350,"beta_L_shaped",1,"sherwin",51,3,841.448979591837,0.682897959183673
500,0.7,350,"beta_L_shaped",1,"nll",51,3,854.65306122449,0.70930612244898
500,0.7,350,"beta_L_shaped",2,"wasserstein",51,3,328.204081632653,-0.343591836734694
500,0.7,350,"beta_L_shaped",2,"bhd",51,3,810.979591836735,0.621959183673469
500,0.7,350,"beta_L_shaped",2,"sherwin",51,3,827.326530612245,0.65465306122449
500,0.7,350,"beta_L_shaped",2,"nll",51,3,830.469387755102,0.660938775510204
500,0.7,350,"beta_L_shaped",3,"wasserstein",51,3,333.877551020408,-0.332244897959184
500,0.7,350,"beta_L_shaped",3,"bhd",51,3,818.775510204082,0.637551020408163
500,0.7,350,"beta_L_shaped",3,"sherwin",51,3,832.265306122449,0.664530612244898
500,0.7,350,"beta_L_shaped",3,"nll",51,3,838.244897959184,0.676489795918367
500,0.7,350,"beta_L_shaped",4,"wasserstein",51,3,338.591836734694,-0.322816326530612
500,0.7,350,"beta_L_shaped",4,"bhd",51,3,763.163265306122,0.526326530612245
500,0.7,350,"beta_L_shaped",4,"sherwin",51,3,775.102040816327,0.550204081632653
500,0.7,350,"beta_L_shaped",4,"nll",51,3,774.163265306122,0.548326530612245
500,0.7,350,"beta_L_shaped",5,"wasserstein",51,3,324.795918367347,-0.350408163265306
500,0.7,350,"beta_L_shaped",5,"bhd",51,3,835.448979591837,0.670897959183673
500,0.7,350,"beta_L_shaped",5,"sherwin",51,3,873.224489795918,0.746448979591837
500,0.7,350,"beta_L_shaped",5,"nll",51,3,870.34693877551,0.74069387755102
500,0.7,350,"beta_L_shaped",6,"wasserstein",51,3,328.224489795918,-0.343551020408163
500,0.7,350,"beta_L_shaped",6,"bhd",51,3,866.326530612245,0.73265306122449
500,0.7,350,"beta_L_shaped",6,"sherwin",51,3,888.30612244898,0.776612244897959
500,0.7,350,"beta_L_shaped",6,"nll",51,3,882.040816326531,0.764081632653061
500,0.7,350,"beta_L_shaped",7,"wasserstein",51,3,331.58,-0.33684
500,0.7,350,"beta_L_shaped",7,"bhd",51,3,814.76,0.62952
500,0.7,350,"beta_L_shaped",7,"sherwin",51,3,832.06,0.66412
500,0.7,350,"beta_L_shaped",7,"nll",51,3,849.04,0.69808
500,0.7,350,"beta_L_shaped",8,"wasserstein",51,3,333.571428571429,-0.332857142857143
500,0.7,350,"beta_L_shaped",8,"bhd",51,3,733.591836734694,0.467183673469388
500,0.7,350,"beta_L_shaped",8,"sherwin",51,3,738.591836734694,0.477183673469388
500,0.7,350,"beta_L_shaped",8,"nll",51,3,763.102040816327,0.526204081632653
500,0.7,350,"beta_L_shaped",9,"wasserstein",51,3,325.734693877551,-0.348530612244898
500,0.7,350,"beta_L_shaped",9,"bhd",51,3,815.428571428571,0.630857142857143
500,0.7,350,"beta_L_shaped",9,"sherwin",51,3,831.102040816327,0.662204081632653
500,0.7,350,"beta_L_shaped",9,"nll",51,3,839.285714285714,0.678571428571429
500,0.7,350,"beta_L_shaped",10,"wasserstein",51,3,318.836734693878,-0.362326530612245
500,0.7,350,"beta_L_shaped",10,"bhd",51,3,865.387755102041,0.730775510204081
500,0.7,350,"beta_L_shaped",10,"sherwin",51,3,863.816326530612,0.727632653061225
500,0.7,350,"beta_L_shaped",10,"nll",51,3,870.061224489796,0.740122448979592
500,0.7,350,"beta_L_shaped",11,"wasserstein",51,3,333.265306122449,-0.333469387755102
500,0.7,350,"beta_L_shaped",11,"bhd",51,3,777.040816326531,0.554081632653061
500,0.7,350,"beta_L_shaped",11,"sherwin",51,3,801.857142857143,0.603714285714286
500,0.7,350,"beta_L_shaped",11,"nll",51,3,796.224489795918,0.592448979591837
500,0.7,350,"beta_L_shaped",12,"wasserstein",51,3,342.367346938775,-0.315265306122449
500,0.7,350,"beta_L_shaped",12,"bhd",51,3,916.591836734694,0.833183673469388
500,0.7,350,"beta_L_shaped",12,"sherwin",51,3,927.244897959184,0.854489795918367
500,0.7,350,"beta_L_shaped",12,"nll",51,3,943.897959183673,0.887795918367347
500,0.7,350,"beta_L_shaped",13,"wasserstein",51,3,333.224489795918,-0.333551020408163
500,0.7,350,"beta_L_shaped",13,"bhd",51,3,790.489795918367,0.580979591836735
500,0.7,350,"beta_L_shaped",13,"sherwin",51,3,820.65306122449,0.64130612244898
500,0.7,350,"beta_L_shaped",13,"nll",51,3,829.448979591837,0.658897959183673
500,0.7,350,"beta_L_shaped",14,"wasserstein",51,3,324.122448979592,-0.351755102040816
500,0.7,350,"beta_L_shaped",14,"bhd",51,3,736.102040816327,0.472204081632653
500,0.7,350,"beta_L_shaped",14,"sherwin",51,3,755.040816326531,0.510081632653061
500,0.7,350,"beta_L_shaped",14,"nll",51,3,787.061224489796,0.574122448979592
500,0.7,350,"beta_L_shaped",15,"wasserstein",51,3,330.387755102041,-0.339224489795918
500,0.7,350,"beta_L_shaped",15,"bhd",51,3,868.183673469388,0.736367346938775
500,0.7,350,"beta_L_shaped",15,"sherwin",51,3,888.265306122449,0.776530612244898
500,0.7,350,"beta_L_shaped",15,"nll",51,3,879.122448979592,0.758244897959184
500,0.7,350,"beta_L_shaped",16,"wasserstein",51,3,324.836734693878,-0.350326530612245
500,0.7,350,"beta_L_shaped",16,"bhd",51,3,823.857142857143,0.647714285714286
500,0.7,350,"beta_L_shaped",16,"sherwin",51,3,830.163265306122,0.660326530612245
500,0.7,350,"beta_L_shaped",16,"nll",51,3,834.265306122449,0.668530612244898
500,0.7,350,"beta_L_shaped",17,"wasserstein",51,3,338.34693877551,-0.32330612244898
500,0.7,350,"beta_L_shaped",17,"bhd",51,3,869.142857142857,0.738285714285714
500,0.7,350,"beta_L_shaped",17,"sherwin",51,3,874.775510204082,0.749551020408163
500,0.7,350,"beta_L_shaped",17,"nll",51,3,877.612244897959,0.755224489795918
500,0.7,350,"beta_L_shaped",18,"wasserstein",51,3,335.142857142857,-0.329714285714286
500,0.7,350,"beta_L_shaped",18,"bhd",51,3,824.755102040816,0.649510204081633
500,0.7,350,"beta_L_shaped",18,"sherwin",51,3,839.877551020408,0.679755102040816
500,0.7,350,"beta_L_shaped",18,"nll",51,3,862.795918367347,0.725591836734694
500,0.7,350,"beta_L_shaped",19,"wasserstein",51,3,321.8,-0.3564
500,0.7,350,"beta_L_shaped",19,"bhd",51,3,861.42,0.72284
500,0.7,350,"beta_L_shaped",19,"sherwin",51,3,868.52,0.73704
500,0.7,350,"beta_L_shaped",19,"nll",51,3,878.38,0.75676
500,0.7,350,"beta_L_shaped",20,"wasserstein",51,3,325.081632653061,-0.349836734693878
500,0.7,350,"beta_L_shaped",20,"bhd",51,3,862.591836734694,0.725183673469388
500,0.7,350,"beta_L_shaped",20,"sherwin",51,3,879.224489795918,0.758448979591837
500,0.7,350,"beta_L_shaped",20,"nll",51,3,888.673469387755,0.77734693877551
500,0.7,350,"beta_L_shaped",21,"wasserstein",51,3,332.8,-0.3344
500,0.7,350,"beta_L_shaped",21,"bhd",51,3,797.58,0.59516
500,0.7,350,"beta_L_shaped",21,"sherwin",51,3,824.38,0.64876
500,0.7,350,"beta_L_shaped",21,"nll",51,3,822.22,0.64444
500,0.7,350,"beta_L_shaped",22,"wasserstein",51,3,331.040816326531,-0.337918367346939
500,0.7,350,"beta_L_shaped",22,"bhd",51,3,821.34693877551,0.64269387755102
500,0.7,350,"beta_L_shaped",22,"sherwin",51,3,845.204081632653,0.690408163265306
500,0.7,350,"beta_L_shaped",22,"nll",51,3,853.387755102041,0.706775510204082
500,0.7,350,"beta_L_shaped",23,"wasserstein",51,3,336.34693877551,-0.32730612244898
500,0.7,350,"beta_L_shaped",23,"bhd",51,3,850.897959183673,0.701795918367347
500,0.7,350,"beta_L_shaped",23,"sherwin",51,3,881.979591836735,0.763959183673469
500,0.7,350,"beta_L_shaped",23,"nll",51,3,876.040816326531,0.752081632653061
500,0.7,350,"beta_L_shaped",24,"wasserstein",51,3,328.857142857143,-0.342285714285714
500,0.7,350,"beta_L_shaped",24,"bhd",51,3,821.938775510204,0.643877551020408
500,0.7,350,"beta_L_shaped",24,"sherwin",51,3,842.387755102041,0.684775510204082
500,0.7,350,"beta_L_shaped",24,"nll",51,3,855.612244897959,0.711224489795919
500,0.7,350,"beta_L_shaped",25,"wasserstein",51,3,331.673469387755,-0.33665306122449
500,0.7,350,"beta_L_shaped",25,"bhd",51,3,826.061224489796,0.652122448979592
500,0.7,350,"beta_L_shaped",25,"sherwin",51,3,862.530612244898,0.725061224489796
500,0.7,350,"beta_L_shaped",25,"nll",51,3,856.877551020408,0.713755102040816
500,0.7,350,"beta_L_shaped",1,"wasserstein",51,6,308.122448979592,-0.383755102040816
500,0.7,350,"beta_L_shaped",1,"bhd",51,6,1586.69387755102,2.17338775510204
500,0.7,350,"beta_L_shaped",1,"sherwin",51,6,1627.57142857143,2.25514285714286
500,0.7,350,"beta_L_shaped",1,"nll",51,6,1623.87755102041,2.24775510204082
500,0.7,350,"beta_L_shaped",2,"wasserstein",51,6,294.775510204082,-0.410448979591837
500,0.7,350,"beta_L_shaped",2,"bhd",51,6,1399.5306122449,1.7990612244898
500,0.7,350,"beta_L_shaped",2,"sherwin",51,6,1432.89795918367,1.86579591836735
500,0.7,350,"beta_L_shaped",2,"nll",51,6,1481.16326530612,1.96232653061224
500,0.7,350,"beta_L_shaped",3,"wasserstein",51,6,298.448979591837,-0.403102040816327
500,0.7,350,"beta_L_shaped",3,"bhd",51,6,1441.14285714286,1.88228571428571
500,0.7,350,"beta_L_shaped",3,"sherwin",51,6,1449.28571428571,1.89857142857143
500,0.7,350,"beta_L_shaped",3,"nll",51,6,1495.34693877551,1.99069387755102
500,0.7,350,"beta_L_shaped",4,"wasserstein",51,6,325.163265306122,-0.349673469387755
500,0.7,350,"beta_L_shaped",4,"bhd",51,6,1461.87755102041,1.92375510204082
500,0.7,350,"beta_L_shaped",4,"sherwin",51,6,1517.61224489796,2.03522448979592
500,0.7,350,"beta_L_shaped",4,"nll",51,6,1545.83673469388,2.09167346938776
500,0.7,350,"beta_L_shaped",5,"wasserstein",51,6,315.551020408163,-0.368897959183674
500,0.7,350,"beta_L_shaped",5,"bhd",51,6,1498.30612244898,1.99661224489796
500,0.7,350,"beta_L_shaped",5,"sherwin",51,6,1539.89795918367,2.07979591836735
500,0.7,350,"beta_L_shaped",5,"nll",51,6,1528.02040816327,2.05604081632653
500,0.7,350,"beta_L_shaped",6,"wasserstein",51,6,295.86,-0.40828
500,0.7,350,"beta_L_shaped",6,"bhd",51,6,1343.64,1.68728
500,0.7,350,"beta_L_shaped",6,"sherwin",51,6,1395.32,1.79064
500,0.7,350,"beta_L_shaped",6,"nll",51,6,1438.96,1.87792
500,0.7,350,"beta_L_shaped",7,"wasserstein",51,6,302.897959183673,-0.394204081632653
500,0.7,350,"beta_L_shaped",7,"bhd",51,6,1536.26530612245,2.0725306122449
500,0.7,350,"beta_L_shaped",7,"sherwin",51,6,1531.08163265306,2.06216326530612
500,0.7,350,"beta_L_shaped",7,"nll",51,6,1626.87755102041,2.25375510204082
500,0.7,350,"beta_L_shaped",8,"wasserstein",51,6,288.081632653061,-0.423836734693878
500,0.7,350,"beta_L_shaped",8,"bhd",51,6,1175.9387755102,1.35187755102041
500,0.7,350,"beta_L_shaped",8,"sherwin",51,6,1177.4693877551,1.3549387755102
500,0.7,350,"beta_L_shaped",8,"nll",51,6,1214.57142857143,1.42914285714286
500,0.7,350,"beta_L_shaped",9,"wasserstein",51,6,297.32,-0.40536
500,0.7,350,"beta_L_shaped",9,"bhd",51,6,1520.64,2.04128
500,0.7,350,"beta_L_shaped",9,"sherwin",51,6,1519.96,2.03992
500,0.7,350,"beta_L_shaped",9,"nll",51,6,1594.88,2.18976
500,0.7,350,"beta_L_shaped",10,"wasserstein",51,6,333.30612244898,-0.333387755102041
500,0.7,350,"beta_L_shaped",10,"bhd",51,6,1460.48979591837,1.92097959183673
500,0.7,350,"beta_L_shaped",10,"sherwin",51,6,1471.63265306122,1.94326530612245
500,0.7,350,"beta_L_shaped",10,"nll",51,6,1513.24489795918,2.02648979591837
500,0.7,350,"beta_L_shaped",11,"wasserstein",51,6,298.448979591837,-0.403102040816327
500,0.7,350,"beta_L_shaped",11,"bhd",51,6,1286.63265306122,1.57326530612245
500,0.7,350,"beta_L_shaped",11,"sherwin",51,6,1332.73469387755,1.6654693877551
500,0.7,350,"beta_L_shaped",11,"nll",51,6,1310.44897959184,1.62089795918367
500,0.7,350,"beta_L_shaped",12,"wasserstein",51,6,350.428571428571,-0.299142857142857
500,0.7,350,"beta_L_shaped",12,"bhd",51,6,1577.87755102041,2.15575510204082
500,0.7,350,"beta_L_shaped",12,"sherwin",51,6,1628.38775510204,2.25677551020408
500,0.7,350,"beta_L_shaped",12,"nll",51,6,1675.9387755102,2.35187755102041
500,0.7,350,"beta_L_shaped",13,"wasserstein",51,6,299.918367346939,-0.400163265306122
500,0.7,350,"beta_L_shaped",13,"bhd",51,6,1457.4693877551,1.9149387755102
500,0.7,350,"beta_L_shaped",13,"sherwin",51,6,1530.22448979592,2.06044897959184
500,0.7,350,"beta_L_shaped",13,"nll",51,6,1556.95918367347,2.11391836734694
500,0.7,350,"beta_L_shaped",14,"wasserstein",51,6,308.816326530612,-0.382367346938776
500,0.7,350,"beta_L_shaped",14,"bhd",51,6,1458.89795918367,1.91779591836735
500,0.7,350,"beta_L_shaped",14,"sherwin",51,6,1525.77551020408,2.05155102040816
500,0.7,350,"beta_L_shaped",14,"nll",51,6,1529.55102040816,2.05910204081633
500,0.7,350,"beta_L_shaped",15,"wasserstein",51,6,303.92,-0.39216
500,0.7,350,"beta_L_shaped",15,"bhd",51,6,1629.06,2.25812
500,0.7,350,"beta_L_shaped",15,"sherwin",51,6,1644.38,2.28876
500,0.7,350,"beta_L_shaped",15,"nll",51,6,1705.48,2.41096
500,0.7,350,"beta_L_shaped",16,"wasserstein",51,6,302.4,-0.3952
500,0.7,350,"beta_L_shaped",16,"bhd",51,6,1454.28,1.90856
500,0.7,350,"beta_L_shaped",16,"sherwin",51,6,1458.68,1.91736
500,0.7,350,"beta_L_shaped",16,"nll",51,6,1555.5,2.111
500,0.7,350,"beta_L_shaped",17,"wasserstein",51,6,288.081632653061,-0.423836734693878
500,0.7,350,"beta_L_shaped",17,"bhd",51,6,1571.14285714286,2.14228571428571
500,0.7,350,"beta_L_shaped",17,"sherwin",51,6,1627.65306122449,2.25530612244898
