"true_Nc","sample_prop","AFS","N_est"
2000,0.8,"uniform",1462.95
2000,0.8,"uniform",1434.8
2000,0.8,"uniform",1484.73
2000,0.8,"uniform",1450.25
2000,0.8,"uniform",1453.76
2000,0.8,"uniform",1450.29
2000,0.8,"uniform",1434.08
2000,0.8,"uniform",1438.32
2000,0.8,"uniform",1452.38
2000,0.8,"uniform",1434.06
2000,0.8,"uniform",1460.83
2000,0.8,"uniform",1467.18
2000,0.8,"uniform",1455.89
2000,0.8,"uniform",1460.78
2000,0.8,"uniform",1426.32
2000,0.8,"uniform",1464.35
2000,0.8,"uniform",1424.9
2000,0.8,"uniform",1437.56
2000,0.8,"uniform",1409.49
2000,0.8,"uniform",1446.08
2000,0.8,"uniform",1447.47
2000,0.8,"uniform",1459.38
2000,0.8,"uniform",1440.4
2000,0.8,"uniform",1443.9
2000,0.8,"uniform",1460.19
2000,0.8,"uniform",1452.37
2000,0.8,"uniform",1443.92
2000,0.8,"uniform",1473.55
2000,0.8,"uniform",1429.86
2000,0.8,"uniform",1458.03
2000,0.8,"uniform",1455.93
2000,0.8,"uniform",1474.24
2000,0.8,"uniform",1476.31
2000,0.8,"uniform",1434.81
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
1000,0.01,"beta_L_shaped",8
2000,0.01,"beta_L_shaped",19.5280898876404
2000,0.01,"beta_L_shaped",20.5454545454545
2000,0.01,"beta_L_shaped",20.5955056179775
2000,0.01,"beta_L_shaped",20.3636363636364
2000,0.01,"beta_L_shaped",19.3777777777778
2000,0.01,"beta_L_shaped",20.4269662921348
2000,0.01,"beta_L_shaped",20.6629213483146
2000,0.01,"beta_L_shaped",19.5842696629213
2000,0.01,"beta_L_shaped",21.2666666666667
2000,0.01,"beta_L_shaped",21.1208791208791
2000,0.01,"beta_L_shaped",20.2727272727273
2000,0.01,"beta_L_shaped",19.9550561797753
2000,0.01,"beta_L_shaped",20.1046511627907
2000,0.01,"beta_L_shaped",20.2790697674419
2000,0.01,"beta_L_shaped",19.6860465116279
2000,0.01,"beta_L_shaped",20.314606741573
2000,0.01,"beta_L_shaped",21.7415730337079
2000,0.01,"beta_L_shaped",19.4494382022472
2000,0.01,"beta_L_shaped",20.3888888888889
2000,0.01,"beta_L_shaped",20.183908045977
2000,0.01,"beta_L_shaped",20.2417582417582
2000,0.01,"beta_L_shaped",19.6162790697674
2000,0.01,"beta_L_shaped",20.2696629213483
2000,0.01,"beta_L_shaped",20.4111111111111
2000,0.01,"beta_L_shaped",20.1123595505618
2000,0.01,"beta_L_shaped",19.3932584269663
2000,0.01,"beta_L_shaped",19.8620689655172
2000,0.01,"beta_L_shaped",20.2921348314607
2000,0.01,"beta_L_shaped",20.8351648351648
2000,0.01,"beta_L_shaped",20.5227272727273
2000,0.01,"beta_L_shaped",20.0113636363636
2000,0.01,"beta_L_shaped",19.6436781609195
2000,0.01,"beta_L_shaped",21.1609195402299
2000,0.01,"beta_L_shaped",20.2727272727273
2000,0.01,"beta_L_shaped",20.6704545454545
2000,0.01,"beta_L_shaped",19.7272727272727
2000,0.01,"beta_L_shaped",21.2555555555556
2000,0.01,"beta_L_shaped",21.6477272727273
2000,0.01,"beta_L_shaped",19.8089887640449
2000,0.01,"beta_L_shaped",21.2413793103448
2000,0.01,"beta_L_shaped",21.3222222222222
2000,0.01,"beta_L_shaped",19.8390804597701
2000,0.01,"beta_L_shaped",20.4269662921348
2000,0.01,"beta_L_shaped",19.8444444444444
2000,0.01,"beta_L_shaped",19.551724137931
2000,0.01,"beta_L_shaped",19.9887640449438
2000,0.01,"beta_L_shaped",19.5454545454545
2000,0.01,"beta_L_shaped",18.6363636363636
2000,0.01,"beta_L_shaped",20.0795454545455
2000,0.01,"beta_L_shaped",20.1494252873563
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
250,0.05,"beta_L_shaped",9
500,0.05,"beta_L_shaped",23.2
500,0.05,"beta_L_shaped",22.7555555555556
500,0.05,"beta_L_shaped",23.5824175824176
500,0.05,"beta_L_shaped",23.1011235955056
500,0.05,"beta_L_shaped",22.7415730337079
500,0.05,"beta_L_shaped",23.956043956044
500,0.05,"beta_L_shaped",22.9230769230769
500,0.05,"beta_L_shaped",22.6292134831461
500,0.05,"beta_L_shaped",22.4516129032258
500,0.05,"beta_L_shaped",22.8
500,0.05,"beta_L_shaped",22.7333333333333
500,0.05,"beta_L_shaped",23.3111111111111
500,0.05,"beta_L_shaped",23
500,0.05,"beta_L_shaped",22.0659340659341
500,0.05,"beta_L_shaped",22.6222222222222
500,0.05,"beta_L_shaped",22.6483516483516
500,0.05,"beta_L_shaped",23.1868131868132
500,0.05,"beta_L_shaped",23.1428571428571
500,0.05,"beta_L_shaped",22.6818181818182
500,0.05,"beta_L_shaped",22.9010989010989
500,0.05,"beta_L_shaped",22.7912087912088
500,0.05,"beta_L_shaped",23.4444444444444
500,0.05,"beta_L_shaped",22.6444444444444
500,0.05,"beta_L_shaped",23.3555555555556
500,0.05,"beta_L_shaped",22.8387096774194
500,0.05,"beta_L_shaped",23.3863636363636
500,0.05,"beta_L_shaped",22.8444444444444
500,0.05,"beta_L_shaped",23.0681818181818
500,0.05,"beta_L_shaped",22.2444444444444
500,0.05,"beta_L_shaped",22.3478260869565
500,0.05,"beta_L_shaped",22.5393258426966
500,0.05,"beta_L_shaped",23.5955056179775
500,0.05,"beta_L_shaped",23.3820224719101
500,0.05,"beta_L_shaped",22.752808988764
500,0.05,"beta_L_shaped",22.5268817204301
500,0.05,"beta_L_shaped",22.9555555555556
500,0.05,"beta_L_shaped",22.5054945054945
500,0.05,"beta_L_shaped",22.2
500,0.05,"beta_L_shaped",22.5393258426966
500,0.05,"beta_L_shaped",22.8571428571429
500,0.05,"beta_L_shaped",22.6881720430108
500,0.05,"beta_L_shaped",23.1111111111111
500,0.05,"beta_L_shaped",22.6444444444444
500,0.05,"beta_L_shaped",22.8314606741573
500,0.05,"beta_L_shaped",21.8351648351648
500,0.05,"beta_L_shaped",23.5333333333333
500,0.05,"beta_L_shaped",23.3333333333333
500,0.05,"beta_L_shaped",22.6741573033708
500,0.05,"beta_L_shaped",22.9782608695652
500,0.05,"beta_L_shaped",22.5869565217391
1000,0.05,"beta_L_shaped",51.03125
1000,0.05,"beta_L_shaped",51.8541666666667
1000,0.05,"beta_L_shaped",49.3578947368421
1000,0.05,"beta_L_shaped",48.0833333333333
1000,0.05,"beta_L_shaped",51.5154639175258
1000,0.05,"beta_L_shaped",50.8350515463918
1000,0.05,"beta_L_shaped",47.5212765957447
1000,0.05,"beta_L_shaped",52.0957446808511
1000,0.05,"beta_L_shaped",51.5416666666667
1000,0.05,"beta_L_shaped",52.7872340425532
1000,0.05,"beta_L_shaped",52.7395833333333
1000,0.05,"beta_L_shaped",51.5531914893617
1000,0.05,"beta_L_shaped",47.7473684210526
1000,0.05,"beta_L_shaped",52.8842105263158
1000,0.05,"beta_L_shaped",49.8191489361702
1000,0.05,"beta_L_shaped",50.3617021276596
1000,0.05,"beta_L_shaped",48.2631578947368
1000,0.05,"beta_L_shaped",50.2234042553192
1000,0.05,"beta_L_shaped",52.1041666666667
1000,0.05,"beta_L_shaped",50.3263157894737
1000,0.05,"beta_L_shaped",48.1666666666667
1000,0.05,"beta_L_shaped",49.125
1000,0.05,"beta_L_shaped",49.1145833333333
1000,0.05,"beta_L_shaped",53.1979166666667
1000,0.05,"beta_L_shaped",48.436170212766
1000,0.05,"beta_L_shaped",54.3229166666667
1000,0.05,"beta_L_shaped",49.0631578947368
1000,0.05,"beta_L_shaped",46.3020833333333
1000,0.05,"beta_L_shaped",46.8085106382979
1000,0.05,"beta_L_shaped",52.1052631578947
1000,0.05,"beta_L_shaped",53.0105263157895
1000,0.05,"beta_L_shaped",51.6979166666667
1000,0.05,"beta_L_shaped",52.8736842105263
1000,0.05,"beta_L_shaped",48.741935483871
1000,0.05,"beta_L_shaped",51.1702127659574
1000,0.05,"beta_L_shaped",52.3368421052632
1000,0.05,"beta_L_shaped",51.6631578947368
1000,0.05,"beta_L_shaped",50.8085106382979
1000,0.05,"beta_L_shaped",52.6631578947368
1000,0.05,"beta_L_shaped",51.9894736842105
1000,0.05,"beta_L_shaped",51.0537634408602
1000,0.05,"beta_L_shaped",51.4166666666667
1000,0.05,"beta_L_shaped",51.1041666666667
1000,0.05,"beta_L_shaped",52.15625
1000,0.05,"beta_L_shaped",51.2736842105263
1000,0.05,"beta_L_shaped",51.4947368421053
1000,0.05,"beta_L_shaped",46.5684210526316
1000,0.05,"beta_L_shaped",49.0947368421053
1000,0.05,"beta_L_shaped",50.5052631578947
1000,0.05,"beta_L_shaped",51.90625
2000,0.05,"beta_L_shaped",89.8367346938775
2000,0.05,"beta_L_shaped",94.4020618556701
2000,0.05,"beta_L_shaped",95.030612244898
2000,0.05,"beta_L_shaped",93.6701030927835
2000,0.05,"beta_L_shaped",94.1546391752577
2000,0.05,"beta_L_shaped",94.659793814433
2000,0.05,"beta_L_shaped",97.1030927835051
2000,0.05,"beta_L_shaped",95.4226804123711
2000,0.05,"beta_L_shaped",94.9081632653061
2000,0.05,"beta_L_shaped",96.4329896907216
2000,0.05,"beta_L_shaped",95.7422680412371
2000,0.05,"beta_L_shaped",92.1855670103093
2000,0.05,"beta_L_shaped",95.8877551020408
2000,0.05,"beta_L_shaped",94.6979166666667
2000,0.05,"beta_L_shaped",99.265306122449
2000,0.05,"beta_L_shaped",92.6907216494845
2000,0.05,"beta_L_shaped",92.5567010309278
2000,0.05,"beta_L_shaped",92.7448979591837
2000,0.05,"beta_L_shaped",97.8367346938776
2000,0.05,"beta_L_shaped",92.1530612244898
2000,0.05,"beta_L_shaped",94.6041666666667
2000,0.05,"beta_L_shaped",91.360824742268
2000,0.05,"beta_L_shaped",92.1958762886598
2000,0.05,"beta_L_shaped",93.5463917525773
2000,0.05,"beta_L_shaped",95.4536082474227
2000,0.05,"beta_L_shaped",95.8020833333333
2000,0.05,"beta_L_shaped",93.5670103092783
2000,0.05,"beta_L_shaped",90.4387755102041
2000,0.05,"beta_L_shaped",93.5670103092783
2000,0.05,"beta_L_shaped",90.9270833333333
2000,0.05,"beta_L_shaped",95.7422680412371
2000,0.05,"beta_L_shaped",95.5876288659794
2000,0.05,"beta_L_shaped",95.8453608247423
2000,0.05,"beta_L_shaped",94.8571428571429
2000,0.05,"beta_L_shaped",94.0510204081633
2000,0.05,"beta_L_shaped",90.7040816326531
2000,0.05,"beta_L_shaped",95.7473684210526
2000,0.05,"beta_L_shaped",90.5773195876289
2000,0.05,"beta_L_shaped",89.6979166666667
2000,0.05,"beta_L_shaped",92.8
2000,0.05,"beta_L_shaped",89.2577319587629
2000,0.05,"beta_L_shaped",95.09375
2000,0.05,"beta_L_shaped",96.0103092783505
2000,0.05,"beta_L_shaped",92.0309278350515
2000,0.05,"beta_L_shaped",92.9278350515464
2000,0.05,"beta_L_shaped",91.3814432989691
2000,0.05,"beta_L_shaped",93.5154639175258
2000,0.05,"beta_L_shaped",94.9175257731959
2000,0.05,"beta_L_shaped",93.6145833333333
2000,0.05,"beta_L_shaped",92.5154639175258
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
100,0.1,"beta_L_shaped",8
250,0.1,"beta_L_shaped",23.043956043956
250,0.1,"beta_L_shaped",23.6091954022989
250,0.1,"beta_L_shaped",23.1648351648352
250,0.1,"beta_L_shaped",23.2527472527473
250,0.1,"beta_L_shaped",22.5934065934066
250,0.1,"beta_L_shaped",22.8478260869565
250,0.1,"beta_L_shaped",22.5054945054945
250,0.1,"beta_L_shaped",22.9347826086957
250,0.1,"beta_L_shaped",23.0322580645161
250,0.1,"beta_L_shaped",23.6043956043956
250,0.1,"beta_L_shaped",23.5111111111111
250,0.1,"beta_L_shaped",24.0444444444444
250,0.1,"beta_L_shaped",22.6304347826087
250,0.1,"beta_L_shaped",23.1521739130435
250,0.1,"beta_L_shaped",23.304347826087
250,0.1,"beta_L_shaped",22.6813186813187
250,0.1,"beta_L_shaped",23.1460674157303
250,0.1,"beta_L_shaped",22.804347826087
250,0.1,"beta_L_shaped",23.4666666666667
250,0.1,"beta_L_shaped",23.4505494505494
250,0.1,"beta_L_shaped",23.0337078651685
250,0.1,"beta_L_shaped",23.1521739130435
250,0.1,"beta_L_shaped",22.5333333333333
250,0.1,"beta_L_shaped",22.8539325842697
250,0.1,"beta_L_shaped",22.9655172413793
250,0.1,"beta_L_shaped",23.1777777777778
250,0.1,"beta_L_shaped",23.0888888888889
250,0.1,"beta_L_shaped",22.6595744680851
250,0.1,"beta_L_shaped",22.9462365591398
250,0.1,"beta_L_shaped",22.9777777777778
250,0.1,"beta_L_shaped",23.0112359550562
250,0.1,"beta_L_shaped",23.3626373626374
250,0.1,"beta_L_shaped",23.4022988505747
250,0.1,"beta_L_shaped",22.1111111111111
250,0.1,"beta_L_shaped",22.6593406593407
250,0.1,"beta_L_shaped",22.8444444444444
250,0.1,"beta_L_shaped",22
250,0.1,"beta_L_shaped",22.9438202247191
250,0.1,"beta_L_shaped",23.0449438202247
250,0.1,"beta_L_shaped",22.5111111111111
250,0.1,"beta_L_shaped",23.2608695652174
250,0.1,"beta_L_shaped",23.6404494382022
250,0.1,"beta_L_shaped",23.4193548387097
250,0.1,"beta_L_shaped",22.6
250,0.1,"beta_L_shaped",22.9247311827957
250,0.1,"beta_L_shaped",22.2727272727273
250,0.1,"beta_L_shaped",22.9565217391304
250,0.1,"beta_L_shaped",22.0444444444444
250,0.1,"beta_L_shaped",23.3626373626374
250,0.1,"beta_L_shaped",23.010752688172
500,0.1,"beta_L_shaped",47.9895833333333
500,0.1,"beta_L_shaped",50.7340425531915
500,0.1,"beta_L_shaped",46.7634408602151
500,0.1,"beta_L_shaped",49.2395833333333
500,0.1,"beta_L_shaped",54.7052631578947
500,0.1,"beta_L_shaped",48.8631578947368
500,0.1,"beta_L_shaped",48.9569892473118
500,0.1,"beta_L_shaped",52.2604166666667
500,0.1,"beta_L_shaped",53.46875
500,0.1,"beta_L_shaped",51.6736842105263
500,0.1,"beta_L_shaped",48.5157894736842
500,0.1,"beta_L_shaped",51.6382978723404
500,0.1,"beta_L_shaped",49.0531914893617
500,0.1,"beta_L_shaped",51.7263157894737
500,0.1,"beta_L_shaped",48.2708333333333
500,0.1,"beta_L_shaped",50.4842105263158
500,0.1,"beta_L_shaped",55.378947368421
500,0.1,"beta_L_shaped",48.96875
500,0.1,"beta_L_shaped",49.4148936170213
500,0.1,"beta_L_shaped",49.5806451612903
500,0.1,"beta_L_shaped",52.4421052631579
500,0.1,"beta_L_shaped",51.5161290322581
500,0.1,"beta_L_shaped",51.378947368421
500,0.1,"beta_L_shaped",51.178947368421
500,0.1,"beta_L_shaped",51.531914893617
500,0.1,"beta_L_shaped",51.9270833333333
500,0.1,"beta_L_shaped",49.4375
500,0.1,"beta_L_shaped",49.8947368421053
500,0.1,"beta_L_shaped",51.9354838709677
500,0.1,"beta_L_shaped",50.5157894736842
500,0.1,"beta_L_shaped",51.1086956521739
500,0.1,"beta_L_shaped",50.8936170212766
500,0.1,"beta_L_shaped",51.5154639175258
500,0.1,"beta_L_shaped",49.3263157894737
500,0.1,"beta_L_shaped",50.9894736842105
500,0.1,"beta_L_shaped",50.5578947368421
500,0.1,"beta_L_shaped",51.4421052631579
500,0.1,"beta_L_shaped",51.2340425531915
500,0.1,"beta_L_shaped",48.436170212766
500,0.1,"beta_L_shaped",50.4631578947368
500,0.1,"beta_L_shaped",48.7894736842105
500,0.1,"beta_L_shaped",47.5684210526316
500,0.1,"beta_L_shaped",47.9569892473118
500,0.1,"beta_L_shaped",49
500,0.1,"beta_L_shaped",51.1263157894737
500,0.1,"beta_L_shaped",48.6315789473684
500,0.1,"beta_L_shaped",52.378947368421
500,0.1,"beta_L_shaped",47.6354166666667
500,0.1,"beta_L_shaped",52.1752577319588
500,0.1,"beta_L_shaped",52
1000,0.1,"beta_L_shaped",91.9278350515464
1000,0.1,"beta_L_shaped",89.2857142857143
1000,0.1,"beta_L_shaped",88.6082474226804
1000,0.1,"beta_L_shaped",95.4639175257732
1000,0.1,"beta_L_shaped",95.5
1000,0.1,"beta_L_shaped",96.15625
1000,0.1,"beta_L_shaped",95.8125
1000,0.1,"beta_L_shaped",93.0515463917526
1000,0.1,"beta_L_shaped",94.2268041237113
1000,0.1,"beta_L_shaped",93.9072164948454
1000,0.1,"beta_L_shaped",95.7040816326531
1000,0.1,"beta_L_shaped",92.2708333333333
1000,0.1,"beta_L_shaped",90.8571428571429
1000,0.1,"beta_L_shaped",92.265306122449
1000,0.1,"beta_L_shaped",93.1041666666667
1000,0.1,"beta_L_shaped",98.5816326530612
1000,0.1,"beta_L_shaped",96.6767676767677
1000,0.1,"beta_L_shaped",89.3877551020408
1000,0.1,"beta_L_shaped",90.5612244897959
1000,0.1,"beta_L_shaped",95.53125
1000,0.1,"beta_L_shaped",92.5151515151515
1000,0.1,"beta_L_shaped",96.5
1000,0.1,"beta_L_shaped",92.9072164948454
1000,0.1,"beta_L_shaped",95.2551020408163
1000,0.1,"beta_L_shaped",95.639175257732
1000,0.1,"beta_L_shaped",96.09375
1000,0.1,"beta_L_shaped",93.15625
1000,0.1,"beta_L_shaped",96.5670103092784
1000,0.1,"beta_L_shaped",92.2886597938144
1000,0.1,"beta_L_shaped",92.7448979591837
1000,0.1,"beta_L_shaped",92.8247422680412
1000,0.1,"beta_L_shaped",93.7604166666667
1000,0.1,"beta_L_shaped",92.1855670103093
1000,0.1,"beta_L_shaped",89.28125
1000,0.1,"beta_L_shaped",95.71875
1000,0.1,"beta_L_shaped",91.03125
1000,0.1,"beta_L_shaped",96.0721649484536
1000,0.1,"beta_L_shaped",94.6938775510204
1000,0.1,"beta_L_shaped",90.9896907216495
1000,0.1,"beta_L_shaped",96.6428571428571
1000,0.1,"beta_L_shaped",87.5257731958763
1000,0.1,"beta_L_shaped",92.0729166666667
1000,0.1,"beta_L_shaped",95.3711340206186
1000,0.1,"beta_L_shaped",93.1030927835052
1000,0.1,"beta_L_shaped",93.3877551020408
1000,0.1,"beta_L_shaped",92.5567010309278
1000,0.1,"beta_L_shaped",94.3636363636364
1000,0.1,"beta_L_shaped",93.4742268041237
1000,0.1,"beta_L_shaped",92.5204081632653
1000,0.1,"beta_L_shaped",91.7113402061856
2000,0.1,"beta_L_shaped",184.275510204082
2000,0.1,"beta_L_shaped",179.367346938775
2000,0.1,"beta_L_shaped",186.050505050505
2000,0.1,"beta_L_shaped",182.232323232323
2000,0.1,"beta_L_shaped",181.292929292929
2000,0.1,"beta_L_shaped",183.489795918367
2000,0.1,"beta_L_shaped",181.255102040816
2000,0.1,"beta_L_shaped",185.454545454545
2000,0.1,"beta_L_shaped",184.636363636364
2000,0.1,"beta_L_shaped",184.357142857143
2000,0.1,"beta_L_shaped",183.040404040404
2000,0.1,"beta_L_shaped",185.505154639175
2000,0.1,"beta_L_shaped",188.969696969697
2000,0.1,"beta_L_shaped",186.857142857143
2000,0.1,"beta_L_shaped",183.090909090909
2000,0.1,"beta_L_shaped",184.383838383838
2000,0.1,"beta_L_shaped",186.326530612245
2000,0.1,"beta_L_shaped",185.868686868687
2000,0.1,"beta_L_shaped",180.030612244898
2000,0.1,"beta_L_shaped",186.061224489796
2000,0.1,"beta_L_shaped",179.377551020408
2000,0.1,"beta_L_shaped",183.909090909091
2000,0.1,"beta_L_shaped",189.438775510204
2000,0.1,"beta_L_shaped",183.958762886598
2000,0.1,"beta_L_shaped",180.30303030303
2000,0.1,"beta_L_shaped",182.919191919192
2000,0.1,"beta_L_shaped",183.626262626263
2000,0.1,"beta_L_shaped",185.255102040816
2000,0.1,"beta_L_shaped",187.313131313131
2000,0.1,"beta_L_shaped",178.989898989899
2000,0.1,"beta_L_shaped",180.755102040816
2000,0.1,"beta_L_shaped",188.282828282828
2000,0.1,"beta_L_shaped",183.163265306122
2000,0.1,"beta_L_shaped",185.353535353535
2000,0.1,"beta_L_shaped",181.316326530612
2000,0.1,"beta_L_shaped",182.181818181818
2000,0.1,"beta_L_shaped",184.367346938776
2000,0.1,"beta_L_shaped",182.214285714286
2000,0.1,"beta_L_shaped",179.959183673469
2000,0.1,"beta_L_shaped",180.474747474747
2000,0.1,"beta_L_shaped",185.060606060606
2000,0.1,"beta_L_shaped",183.214285714286
2000,0.1,"beta_L_shaped",183.602040816327
2000,0.1,"beta_L_shaped",188.161616161616
2000,0.1,"beta_L_shaped",182.908163265306
2000,0.1,"beta_L_shaped",180.494949494949
2000,0.1,"beta_L_shaped",185.448979591837
2000,0.1,"beta_L_shaped",179.867346938776
2000,0.1,"beta_L_shaped",183.204081632653
2000,0.1,"beta_L_shaped",189.80612244898
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
50,0.2,"beta_L_shaped",8
100,0.2,"beta_L_shaped",20.6136363636364
100,0.2,"beta_L_shaped",20.9213483146067
100,0.2,"beta_L_shaped",20.367816091954
